,Date,Cash,Shares,SharePrice,NetWorth,Benchmark
1951,2010-04-19,29.48999999993248,7242.0,36.29,293547.74999999994,103390.21999999999
1952,2010-04-20,29.48999999993248,7242.0,36.27,293547.74999999994,103333.24
1953,2010-04-21,29.48999999993248,7242.0,36.28,293547.74999999994,103361.73
1954,2010-04-22,29.48999999993248,7242.0,38.22,293547.74999999994,108888.79
1955,2010-04-23,29.48999999993248,7242.0,38.07,293547.74999999994,108461.44
1956,2010-04-26,29.48999999993248,7242.0,37.42,293547.74999999994,106609.59
1957,2010-04-27,254078.84999999992,0.0,35.08,254078.84999999992,99942.93
1958,2010-04-28,254078.84999999992,0.0,35.67,254078.84999999992,101623.84
1959,2010-04-29,254078.84999999992,0.0,35.1,254078.84999999992,99999.91
1960,2010-04-30,254078.84999999992,0.0,34.09,254078.84999999992,97122.42
1961,2010-05-03,254078.84999999992,0.0,33.39,254078.84999999992,95128.12
1962,2010-05-04,254078.84999999992,0.0,31.67,254078.84999999992,90227.84
1963,2010-05-05,254078.84999999992,0.0,31.6,254078.84999999992,90028.41
1964,2010-05-06,254078.84999999992,0.0,30.22,254078.84999999992,86096.79
1965,2010-05-07,254078.84999999992,0.0,30.35,254078.84999999992,86467.16
1966,2010-05-10,254078.84999999992,0.0,33.49,254078.84999999992,95413.02
1967,2010-05-11,254078.84999999992,0.0,31.04,254078.84999999992,88432.96999999999
1968,2010-05-12,254078.84999999992,0.0,31.95,254078.84999999992,91025.56
1969,2010-05-13,254078.84999999992,0.0,31.66,254078.84999999992,90199.34999999999
1970,2010-05-14,254078.84999999992,0.0,29.7,254078.84999999992,84615.31
1971,2010-05-17,254078.84999999992,0.0,27.9,254078.84999999992,79487.10999999999
1972,2010-05-18,254078.84999999992,0.0,28.12,254078.84999999992,80113.89
1973,2010-05-19,254078.84999999992,0.0,27.11,254078.84999999992,77236.4
1974,2010-05-20,254078.84999999992,0.0,25.9,254078.84999999992,73789.10999999999
1975,2010-05-21,254078.84999999992,0.0,27.72,254078.84999999992,78974.29
1976,2010-05-24,254078.84999999992,0.0,26.94,254078.84999999992,76752.06999999999
1977,2010-05-25,254078.84999999992,0.0,27.86,254078.84999999992,79373.15
1978,2010-05-26,254078.84999999992,0.0,28.19,254078.84999999992,80313.31999999999
1979,2010-05-27,254078.84999999992,0.0,30.42,254078.84999999992,86666.59
1980,2010-05-28,254078.84999999992,0.0,29.57,254078.84999999992,84244.94
1981,2010-06-01,254078.84999999992,0.0,27.96,254078.84999999992,79658.05
1982,2010-06-02,254078.84999999992,0.0,30.21,254078.84999999992,86068.3
1983,2010-06-03,254078.84999999992,0.0,29.36,254078.84999999992,83646.65
1984,2010-06-04,254078.84999999992,0.0,26.87,254078.84999999992,76552.64
1985,2010-06-07,254078.84999999992,0.0,25.52,254078.84999999992,72706.48999999999
1986,2010-06-08,254078.84999999992,0.0,27.18,254078.84999999992,77435.82999999999
1987,2010-06-09,254078.84999999992,0.0,27.02,254078.84999999992,76979.98999999999
1988,2010-06-10,254078.84999999992,0.0,28.78,254078.84999999992,81994.23
1989,2010-06-11,254078.84999999992,0.0,29.39,254078.84999999992,83732.12
1990,2010-06-14,254078.84999999992,0.0,29.66,254078.84999999992,84501.34999999999
1991,2010-06-15,26.919999999925494,8161.0,31.13,254078.84999999992,88689.37999999999
1992,2010-06-16,26.919999999925494,8161.0,30.77,254078.84999999992,87663.73999999999
1993,2010-06-17,26.919999999925494,8161.0,30.19,254078.84999999992,86011.31999999999
1994,2010-06-18,26.919999999925494,8161.0,30.4,254078.84999999992,86609.60999999999
1995,2010-06-21,26.919999999925494,8161.0,31.31,254078.84999999992,89202.2
1996,2010-06-22,26.919999999925494,8161.0,30.27,254078.84999999992,86239.23999999999
1997,2010-06-23,26.919999999925494,8161.0,30.08,254078.84999999992,85697.93
1998,2010-06-24,26.919999999925494,8161.0,28.94,254078.84999999992,82450.06999999999
1999,2010-06-25,26.919999999925494,8161.0,29.66,254078.84999999992,84501.34999999999
2000,2010-06-28,26.919999999925494,8161.0,28.44,254078.84999999992,81025.56999999999
2001,2010-06-29,26.919999999925494,8161.0,26.28,254078.84999999992,74871.73
2002,2010-06-30,26.919999999925494,8161.0,25.86,254078.84999999992,73675.15
2003,2010-07-01,26.919999999925494,8161.0,26.26,254078.84999999992,74814.75
2004,2010-07-02,26.919999999925494,8161.0,25.84,254078.84999999992,73618.17
2005,2010-07-06,26.919999999925494,8161.0,26.28,254078.84999999992,74871.73
2006,2010-07-07,26.919999999925494,8161.0,28.1,254078.84999999992,80056.91
2007,2010-07-08,26.919999999925494,8161.0,28.9,254078.84999999992,82336.10999999999
2008,2010-07-09,26.919999999925494,8161.0,30.04,254078.84999999992,85583.96999999999
2009,2010-07-12,26.919999999925494,8161.0,29.01,254078.84999999992,82649.5
2010,2010-07-13,26.919999999925494,8161.0,29.48,254078.84999999992,83988.53
2011,2010-07-14,26.919999999925494,8161.0,29.24,254078.84999999992,83304.76999999999
2012,2010-07-15,26.919999999925494,8161.0,28.78,254078.84999999992,81994.23
2013,2010-07-16,26.919999999925494,8161.0,27.66,254078.84999999992,78803.34999999999
2014,2010-07-19,26.919999999925494,8161.0,27.38,254078.84999999992,78005.62999999999
2015,2010-07-20,26.919999999925494,8161.0,28.66,254078.84999999992,81652.34999999999
2016,2010-07-21,26.919999999925494,8161.0,29.3,254078.84999999992,83475.70999999999
2017,2010-07-22,26.919999999925494,8161.0,30.66,254078.84999999992,87350.34999999999
2018,2010-07-23,26.919999999925494,8161.0,31.18,254486.89999999994,88831.82999999999
2019,2010-07-26,26.919999999925494,8161.0,31.3,254486.89999999994,89173.70999999999
2020,2010-07-27,26.919999999925494,8161.0,30.32,254486.89999999994,86381.69
2021,2010-07-28,26.919999999925494,8161.0,29.81,254486.89999999994,84928.7
2022,2010-07-29,26.919999999925494,8161.0,30.38,254486.89999999994,86552.62999999999
2023,2010-07-30,26.919999999925494,8161.0,30.82,254486.89999999994,87806.19
2024,2010-08-02,26.919999999925494,8161.0,32.28,263463.99999999994,91965.73
2025,2010-08-03,26.919999999925494,8161.0,31.85,263463.99999999994,90740.66
2026,2010-08-04,26.919999999925494,8161.0,31.97,263463.99999999994,91082.54
2027,2010-08-05,26.919999999925494,8161.0,30.86,263463.99999999994,87920.15
2028,2010-08-06,26.919999999925494,8161.0,30.28,263463.99999999994,86267.73
2029,2010-08-09,26.919999999925494,8161.0,30.89,263463.99999999994,88005.62
2030,2010-08-10,26.919999999925494,8161.0,30.54,263463.99999999994,87008.46999999999
2031,2010-08-11,26.919999999925494,8161.0,28.89,263463.99999999994,82307.62
2032,2010-08-12,26.919999999925494,8161.0,28.5,263463.99999999994,81196.51
2033,2010-08-13,26.919999999925494,8161.0,28.12,263463.99999999994,80113.89
2034,2010-08-16,26.919999999925494,8161.0,28.29,263463.99999999994,80598.21999999999
2035,2010-08-17,26.919999999925494,8161.0,30.42,263463.99999999994,86666.59
2036,2010-08-18,26.919999999925494,8161.0,30.6,263463.99999999994,87179.41
2037,2010-08-19,26.919999999925494,8161.0,29.18,263463.99999999994,83133.82999999999
2038,2010-08-20,26.919999999925494,8161.0,28.63,263463.99999999994,81566.87999999999
2039,2010-08-23,26.919999999925494,8161.0,28.21,263463.99999999994,80370.3
2040,2010-08-24,221353.23999999993,0.0,27.12,221353.23999999993,77264.89
2041,2010-08-25,221353.23999999993,0.0,27.76,221353.23999999993,79088.25
2042,2010-08-26,221353.23999999993,0.0,27.72,221353.23999999993,78974.29
2043,2010-08-27,221353.23999999993,0.0,29.23,221353.23999999993,83276.28
2044,2010-08-30,221353.23999999993,0.0,28.97,221353.23999999993,82535.54
2045,2010-08-31,221353.23999999993,0.0,29.18,221353.23999999993,83133.82999999999
2046,2010-09-01,221353.23999999993,0.0,31.28,221353.23999999993,89116.73
2047,2010-09-02,1.8399999999382999,6870.0,32.22,221353.23999999993,91794.79
2048,2010-09-03,1.8399999999382999,6870.0,33.4,229459.83999999994,95156.60999999999
2049,2010-09-07,1.8399999999382999,6870.0,32.37,229459.83999999994,92222.13999999998
2050,2010-09-08,1.8399999999382999,6870.0,33.07,227192.73999999993,94216.44
2051,2010-09-09,1.8399999999382999,6870.0,32.72,227192.73999999993,93219.29
2052,2010-09-10,1.8399999999382999,6870.0,33.14,227192.73999999993,94415.87
2053,2010-09-13,1.8399999999382999,6870.0,34.59,237635.13999999996,98546.92
2054,2010-09-14,1.8399999999382999,6870.0,34.56,237635.13999999996,98461.45
2055,2010-09-15,1.8399999999382999,6870.0,33.84,237635.13999999996,96410.17
2056,2010-09-16,1.8399999999382999,6870.0,33.62,237635.13999999996,95783.38999999998
2057,2010-09-17,1.8399999999382999,6870.0,33.33,237635.13999999996,94957.18
2058,2010-09-20,1.8399999999382999,6870.0,33.22,237635.13999999996,94643.79
2059,2010-09-21,1.8399999999382999,6870.0,33.32,237635.13999999996,94928.69
2060,2010-09-22,1.8399999999382999,6870.0,33.91,237635.13999999996,96609.59999999999
2061,2010-09-23,1.8399999999382999,6870.0,33.08,237635.13999999996,94244.93
2062,2010-09-24,1.8399999999382999,6870.0,34.39,237635.13999999996,97977.12
2063,2010-09-27,1.8399999999382999,6870.0,35.02,237635.13999999996,99771.99
2064,2010-09-28,1.8399999999382999,6870.0,35.02,237635.13999999996,99771.99
2065,2010-09-29,1.8399999999382999,6870.0,35.46,237635.13999999996,101025.55
2066,2010-09-30,1.8399999999382999,6870.0,35.99,247253.13999999996,102535.52
2067,2010-10-01,1.8399999999382999,6870.0,37.13,255084.93999999994,105783.38
2068,2010-10-04,1.8399999999382999,6870.0,36.14,255084.93999999994,102962.87
2069,2010-10-05,1.8399999999382999,6870.0,37.87,260168.73999999993,107891.63999999998
2070,2010-10-06,1.8399999999382999,6870.0,38.39,263741.1399999999,109373.12
2071,2010-10-07,1.8399999999382999,6870.0,37.66,263741.1399999999,107293.34999999999
2072,2010-10-08,1.8399999999382999,6870.0,38.91,267313.5399999999,110854.59999999999
2073,2010-10-11,1.8399999999382999,6870.0,38.48,267313.5399999999,109629.52999999998
2074,2010-10-12,1.8399999999382999,6870.0,38.67,267313.5399999999,110170.84
2075,2010-10-13,1.8399999999382999,6870.0,39.97,274595.7399999999,113874.54
2076,2010-10-14,1.8399999999382999,6870.0,40.44,277824.6399999999,115213.56999999999
2077,2010-10-15,1.8399999999382999,6870.0,39.72,277824.6399999999,113162.29
2078,2010-10-18,1.8399999999382999,6870.0,38.74,277824.6399999999,110370.27
2079,2010-10-19,1.8399999999382999,6870.0,37.18,277824.6399999999,105925.82999999999
2080,2010-10-20,1.8399999999382999,6870.0,38.82,277824.6399999999,110598.19
2081,2010-10-21,1.8399999999382999,6870.0,38.82,277824.6399999999,110598.19
2082,2010-10-22,1.8399999999382999,6870.0,38.73,277824.6399999999,110341.77999999998
2083,2010-10-25,1.8399999999382999,6870.0,39.6,277824.6399999999,112820.41
2084,2010-10-26,1.8399999999382999,6870.0,39.2,277824.6399999999,111680.81
2085,2010-10-27,1.8399999999382999,6870.0,38.51,277824.6399999999,109714.99999999999
2086,2010-10-28,1.8399999999382999,6870.0,38.83,277824.6399999999,110626.68
2087,2010-10-29,1.8399999999382999,6870.0,39.12,277824.6399999999,111452.88999999998
2088,2010-11-01,1.8399999999382999,6870.0,39.21,277824.6399999999,111709.3
2089,2010-11-02,1.8399999999382999,6870.0,39.63,277824.6399999999,112905.88
2090,2010-11-03,1.8399999999382999,6870.0,39.91,277824.6399999999,113703.59999999999
2091,2010-11-04,1.8399999999382999,6870.0,41.74,286755.6399999999,118917.27
2092,2010-11-05,1.8399999999382999,6870.0,43.47,298640.7399999999,123846.04
2093,2010-11-08,1.8399999999382999,6870.0,43.85,301251.33999999997,124928.66
2094,2010-11-09,1.8399999999382999,6870.0,42.04,301251.33999999997,119771.96999999999
2095,2010-11-10,1.8399999999382999,6870.0,42.27,301251.33999999997,120427.24
2096,2010-11-11,1.8399999999382999,6870.0,43.88,301457.43999999994,125014.13
2097,2010-11-12,1.8399999999382999,6870.0,42.95,301457.43999999994,122364.56
2098,2010-11-15,1.8399999999382999,6870.0,42.82,301457.43999999994,121994.19
2099,2010-11-16,1.8399999999382999,6870.0,41.15,301457.43999999994,117236.35999999999
2100,2010-11-17,1.8399999999382999,6870.0,41.55,301457.43999999994,118375.95999999999
2101,2010-11-18,1.8399999999382999,6870.0,43.01,301457.43999999994,122535.49999999999
2102,2010-11-19,1.8399999999382999,6870.0,43.73,301457.43999999994,124586.77999999998
2103,2010-11-22,1.8399999999382999,6870.0,43.76,301457.43999999994,124672.24999999999
2104,2010-11-23,1.8399999999382999,6870.0,41.76,301457.43999999994,118974.24999999999
2105,2010-11-24,1.8399999999382999,6870.0,43.08,301457.43999999994,122734.93
2106,2010-11-26,1.8399999999382999,6870.0,41.92,301457.43999999994,119430.09
2107,2010-11-29,1.8399999999382999,6870.0,42.36,301457.43999999994,120683.65
2108,2010-11-30,1.8399999999382999,6870.0,43.28,301457.43999999994,123304.73
2109,2010-12-01,1.8399999999382999,6870.0,45.03,309357.93999999994,128290.48
2110,2010-12-02,1.8399999999382999,6870.0,47.03,323097.93999999994,133988.48
2111,2010-12-03,1.8399999999382999,6870.0,47.85,328731.33999999997,136324.66
2112,2010-12-06,1.8399999999382999,6870.0,49.14,337593.6399999999,139999.87000000002
2113,2010-12-07,1.8399999999382999,6870.0,48.53,333402.93999999994,138261.98
2114,2010-12-08,1.8399999999382999,6870.0,48.09,333402.93999999994,137008.42
2115,2010-12-09,1.8399999999382999,6870.0,48.18,333402.93999999994,137264.83000000002
2116,2010-12-10,1.8399999999382999,6870.0,50.11,344257.5399999999,142763.4
2117,2010-12-13,1.8399999999382999,6870.0,50.33,344257.5399999999,143390.18
2118,2010-12-14,1.8399999999382999,6870.0,50.51,344257.5399999999,143903.0
2119,2010-12-15,1.8399999999382999,6870.0,49.54,344257.5399999999,141139.47
2120,2010-12-16,1.8399999999382999,6870.0,49.02,344257.5399999999,139657.99000000002
2121,2010-12-17,1.8399999999382999,6870.0,50.67,344257.5399999999,144358.84000000003
2122,2010-12-20,1.8399999999382999,6870.0,49.7,344257.5399999999,141595.31000000003
2123,2010-12-21,1.8399999999382999,6870.0,50.63,344257.5399999999,144244.88
2124,2010-12-22,1.8399999999382999,6870.0,50.48,344257.5399999999,143817.53
2125,2010-12-23,1.8399999999382999,6870.0,50.96,344257.5399999999,145185.05000000002
2126,2010-12-27,1.8399999999382999,6870.0,51.12,344257.5399999999,145640.89
2127,2010-12-28,1.8399999999382999,6870.0,52.34,344257.5399999999,149116.67
2128,2010-12-29,1.8399999999382999,6870.0,52.61,344257.5399999999,149885.9
2129,2010-12-30,1.8399999999382999,6870.0,53.52,367684.24,152478.49000000002
2130,2010-12-31,1.8399999999382999,6870.0,54.34,373317.64,154814.67
2131,2011-01-03,1.8399999999382999,6870.0,55.63,382179.93999999994,158489.88
2132,2011-01-04,1.8399999999382999,6870.0,55.3,379912.83999999997,157549.71
2133,2011-01-05,1.8399999999382999,6870.0,55.42,380737.24,157891.59000000003
2134,2011-01-06,1.8399999999382999,6870.0,54.82,380737.24,156182.19
2135,2011-01-07,1.8399999999382999,6870.0,54.86,380737.24,156296.15
2136,2011-01-10,1.8399999999382999,6870.0,53.58,380737.24,152649.43
2137,2011-01-11,1.8399999999382999,6870.0,56.03,380737.24,159629.48
2138,2011-01-12,1.8399999999382999,6870.0,57.21,393034.5399999999,162991.30000000002
2139,2011-01-13,1.8399999999382999,6870.0,55.93,393034.5399999999,159344.58000000002
2140,2011-01-14,1.8399999999382999,6870.0,55.28,393034.5399999999,157492.73
2141,2011-01-18,1.8399999999382999,6870.0,56.51,393034.5399999999,160997.0
2142,2011-01-19,1.8399999999382999,6870.0,55.02,393034.5399999999,156751.99000000002
2143,2011-01-20,1.8399999999382999,6870.0,53.16,393034.5399999999,151452.85
2144,2011-01-21,1.8399999999382999,6870.0,51.95,393034.5399999999,148005.56000000003
2145,2011-01-24,1.8399999999382999,6870.0,52.77,393034.5399999999,150341.74000000002
2146,2011-01-25,1.8399999999382999,6870.0,52.12,393034.5399999999,148489.89
2147,2011-01-26,1.8399999999382999,6870.0,53.83,393034.5399999999,153361.68
2148,2011-01-27,1.8399999999382999,6870.0,52.27,393034.5399999999,148917.24000000002
2149,2011-01-28,349616.1399999999,0.0,50.89,349616.1399999999,144985.62000000002
2150,2011-01-31,349616.1399999999,0.0,53.26,349616.1399999999,151737.75
2151,2011-02-01,349616.1399999999,0.0,55.29,349616.1399999999,157521.22
2152,2011-02-02,349616.1399999999,0.0,56.61,349616.1399999999,161281.9
2153,2011-02-03,349616.1399999999,0.0,55.75,349616.1399999999,158831.76
2154,2011-02-04,349616.1399999999,0.0,54.94,349616.1399999999,156524.07
2155,2011-02-07,349616.1399999999,0.0,55.19,349616.1399999999,157236.32
2156,2011-02-08,349616.1399999999,0.0,55.86,349616.1399999999,159145.15
2157,2011-02-09,349616.1399999999,0.0,51.22,349616.1399999999,145925.79
2158,2011-02-10,349616.1399999999,0.0,51.57,349616.1399999999,146922.94
2159,2011-02-11,349616.1399999999,0.0,51.68,349616.1399999999,147236.33000000002
2160,2011-02-14,349616.1399999999,0.0,52.26,349616.1399999999,148888.75
2161,2011-02-15,349616.1399999999,0.0,51.48,349616.1399999999,146666.53
2162,2011-02-16,349616.1399999999,0.0,51.3,349616.1399999999,146153.71
2163,2011-02-17,349616.1399999999,0.0,49.82,349616.1399999999,141937.19
2164,2011-02-18,349616.1399999999,0.0,48.41,349616.1399999999,137920.1
2165,2011-02-22,349616.1399999999,0.0,46.15,349616.1399999999,131481.36000000002
2166,2011-02-23,349616.1399999999,0.0,46.35,349616.1399999999,132051.16
2167,2011-02-24,349616.1399999999,0.0,47.0,349616.1399999999,133903.01
2168,2011-02-25,349616.1399999999,0.0,48.62,349616.1399999999,138518.39
2169,2011-02-28,349616.1399999999,0.0,48.71,349616.1399999999,138774.80000000002
2170,2011-03-01,349616.1399999999,0.0,47.65,349616.1399999999,135754.86000000002
2171,2011-03-02,349616.1399999999,0.0,47.75,349616.1399999999,136039.76
2172,2011-03-03,349616.1399999999,0.0,48.76,349616.1399999999,138917.25
2173,2011-03-04,349616.1399999999,0.0,48.89,349616.1399999999,139287.62000000002
2174,2011-03-07,349616.1399999999,0.0,47.48,349616.1399999999,135270.53
2175,2011-03-08,349616.1399999999,0.0,47.67,349616.1399999999,135811.84000000003
2176,2011-03-09,349616.1399999999,0.0,46.2,349616.1399999999,131623.81000000003
2177,2011-03-10,349616.1399999999,0.0,44.73,349616.1399999999,127435.77999999998
2178,2011-03-11,349616.1399999999,0.0,46.1,349616.1399999999,131338.91
2179,2011-03-14,349616.1399999999,0.0,44.76,349616.1399999999,127521.24999999999
2180,2011-03-15,349616.1399999999,0.0,46.2,349616.1399999999,131623.81000000003
2181,2011-03-16,349616.1399999999,0.0,45.3,349616.1399999999,129059.70999999999
2182,2011-03-17,349616.1399999999,0.0,47.84,349616.1399999999,136296.17
2183,2011-03-18,349616.1399999999,0.0,47.65,349616.1399999999,135754.86000000002
2184,2011-03-21,349616.1399999999,0.0,47.43,349616.1399999999,135128.08000000002
2185,2011-03-22,349616.1399999999,0.0,46.75,349616.1399999999,133190.76
2186,2011-03-23,349616.1399999999,0.0,46.47,349616.1399999999,132393.04
2187,2011-03-24,349616.1399999999,0.0,48.09,349616.1399999999,137008.42
2188,2011-03-25,349616.1399999999,0.0,47.19,349616.1399999999,134444.32
2189,2011-03-28,349616.1399999999,0.0,46.35,349616.1399999999,132051.16
2190,2011-03-29,349616.1399999999,0.0,46.82,349616.1399999999,133390.19
2191,2011-03-30,349616.1399999999,0.0,47.68,349616.1399999999,135840.33000000002
2192,2011-03-31,349616.1399999999,0.0,46.6,349616.1399999999,132763.41
2193,2011-04-01,349616.1399999999,0.0,46.72,349616.1399999999,133105.29
2194,2011-04-04,16.08999999985099,6999.0,49.95,349616.1399999999,142307.56000000003
2195,2011-04-05,16.08999999985099,6999.0,51.36,359484.72999999986,146324.65
2196,2011-04-06,16.08999999985099,6999.0,51.37,359554.71999999986,146353.14
